run_id,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,tokens_per_correct_decision,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,mean_pairwise_memory_similarity,min_pairwise_memory_similarity,max_pairwise_memory_similarity,smm_similarity,smm_evidence_share,smm_quality,smm_quality_method,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d,similarity_emily_brooks_james_carter,similarity_emily_brooks_sarah_mitchell,similarity_james_carter_sarah_mitchell
high_treatment_20260602_165012_084,high,treatment,high_treatment_20260602_165012_084,completed,20260604_073154,2026-06-04T07:37:13+0200,2,6,1,2,18,8,119809,58764,178573,434882.22,318.8946,Candidate B,consensus,Candidate C,0,0.941459,0.935682,0.951011,0.941459,0.444444,0.418426,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_084/metadata.json,0,3,0,0,0.935682,0.937684,0.951011
high_treatment_20260602_165012_085,high,treatment,high_treatment_20260602_165012_085,completed,20260604_073716,2026-06-04T07:42:43+0200,2,6,1,2,17,8,113952,60301,174253,434882.22,327.4593,Candidate B,consensus,Candidate C,0,0.945218,0.9385,0.955385,0.945218,0.444444,0.420096,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_085/metadata.json,0,3,0,0,0.9385,0.955385,0.94177
high_treatment_20260602_165012_086,high,treatment,high_treatment_20260602_165012_086,completed,20260604_074246,2026-06-04T07:48:18+0200,2,6,2,4,18,10,134576,60430,195006,434882.22,331.68,Candidate B,consensus,Candidate C,0,0.948151,0.932572,0.96722,0.948151,0.666667,0.632101,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_086/metadata.json,0,3,0,0,0.932572,0.96722,0.94466
high_treatment_20260602_165012_087,high,treatment,high_treatment_20260602_165012_087,completed,20260604_074821,2026-06-04T07:53:54+0200,2,6,3,6,17,12,141719,59785,201504,434882.22,332.5659,Candidate C,consensus,Candidate C,1,0.944396,0.937668,0.954657,0.944396,0.611111,0.577131,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_087/metadata.json,0,0,3,0,0.937668,0.954657,0.940862
high_treatment_20260602_165012_088,high,treatment,high_treatment_20260602_165012_088,completed,20260604_075357,2026-06-04T07:58:43+0200,2,6,2,4,18,10,130460,52348,182808,434882.22,286.5593,Candidate C,consensus,Candidate C,1,0.947552,0.939156,0.956699,0.947552,0.666667,0.631702,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_088/metadata.json,0,0,3,0,0.9468,0.939156,0.956699
high_treatment_20260602_165012_089,high,treatment,high_treatment_20260602_165012_089,completed,20260604_075846,2026-06-04T08:07:11+0200,2,6,2,4,16,10,125249,78424,203673,434882.22,504.5944,Candidate C,consensus,Candidate C,1,0.945989,0.936037,0.957449,0.945989,0.611111,0.578104,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_089/metadata.json,0,0,3,0,0.936037,0.957449,0.944481
high_treatment_20260602_165012_090,high,treatment,high_treatment_20260602_165012_090,completed,20260604_080714,2026-06-04T08:40:23+0200,5,15,3,6,43,21,646587,227341,873928,434882.22,1989.5597,Candidate B,max_round_majority_vote,Candidate C,0,0.949703,0.947252,0.95222,0.949703,0.666667,0.633136,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_090/metadata.json,1,2,0,0,0.95222,0.949636,0.947252
high_treatment_20260602_165012_091,high,treatment,high_treatment_20260602_165012_091,completed,20260604_084026,2026-06-04T08:45:48+0200,2,6,1,2,18,8,108561,58956,167517,434882.22,321.7294,Candidate B,consensus,Candidate C,0,0.945889,0.93881,0.959441,0.945889,0.888889,0.84079,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_091/metadata.json,0,3,0,0,0.939415,0.93881,0.959441
high_treatment_20260602_165012_092,high,treatment,high_treatment_20260602_165012_092,completed,20260604_084551,2026-06-04T08:52:04+0200,2,6,5,10,17,16,167552,66462,234014,434882.22,372.3202,Candidate B,consensus,Candidate C,0,0.952507,0.949376,0.955688,0.952507,0.666667,0.635005,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_092/metadata.json,0,3,0,0,0.949376,0.955688,0.952457
high_treatment_20260602_165012_093,high,treatment,high_treatment_20260602_165012_093,completed,20260604_085206,2026-06-04T08:57:50+0200,2,6,1,2,18,8,136775,62208,198983,434882.22,343.0687,Candidate C,consensus,Candidate C,1,0.935758,0.926378,0.948178,0.935758,0.888889,0.831785,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_093/metadata.json,0,0,3,0,0.932719,0.948178,0.926378
high_treatment_20260602_165012_094,high,treatment,high_treatment_20260602_165012_094,completed,20260604_085753,2026-06-04T09:05:22+0200,2,6,5,10,16,16,163966,72059,236025,434882.22,448.955,Candidate B,consensus,Candidate C,0,0.953069,0.948527,0.958456,0.953069,0.555556,0.529483,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_094/metadata.json,0,3,0,0,0.958456,0.952225,0.948527
high_treatment_20260602_165012_095,high,treatment,high_treatment_20260602_165012_095,completed,20260604_090525,2026-06-04T09:11:12+0200,2,6,5,10,18,16,170101,60802,230903,434882.22,346.7043,Candidate B,consensus,Candidate C,0,0.919681,0.90142,0.955807,0.919681,0.777778,0.715308,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_095/metadata.json,0,3,0,0,0.90142,0.901816,0.955807
high_treatment_20260602_165012_096,high,treatment,high_treatment_20260602_165012_096,completed,20260604_091115,2026-06-04T09:19:45+0200,2,6,3,6,17,12,283312,74002,357314,434882.22,510.513,Candidate B,consensus,Candidate C,0,0.944711,0.937435,0.954927,0.944711,0.555556,0.52484,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_096/metadata.json,0,3,0,0,0.941771,0.954927,0.937435
high_treatment_20260602_165012_097,high,treatment,high_treatment_20260602_165012_097,completed,20260604_091948,2026-06-04T09:31:33+0200,2,6,0,0,17,6,87617,87510,175127,434882.22,704.9248,Candidate C,consensus,Candidate C,1,0.952437,0.949581,0.954624,0.952437,0.555556,0.529132,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_097/metadata.json,0,0,3,0,0.949581,0.954624,0.953106
high_treatment_20260602_165012_098,high,treatment,high_treatment_20260602_165012_098,completed,20260604_093137,2026-06-04T09:48:20+0200,5,15,2,4,42,19,523242,166190,689432,434882.22,1003.0623,Candidate C,consensus,Candidate C,1,0.939823,0.927401,0.964292,0.939823,0.888889,0.835398,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_098/metadata.json,0,0,3,0,0.927401,0.964292,0.927776
high_treatment_20260602_165012_099,high,treatment,high_treatment_20260602_165012_099,completed,20260604_094823,2026-06-04T09:54:03+0200,2,6,3,6,18,12,143369,60607,203976,434882.22,340.1082,Candidate C,consensus,Candidate C,1,0.938181,0.932117,0.943654,0.938181,0.666667,0.625454,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_099/metadata.json,0,0,3,0,0.943654,0.932117,0.938772
high_treatment_20260602_165012_100,high,treatment,high_treatment_20260602_165012_100,completed,20260604_095406,2026-06-04T10:11:44+0200,2,6,6,12,18,18,193383,79271,272654,434882.22,1058.5008,Candidate C,consensus,Candidate C,1,0.93537,0.92481,0.947291,0.93537,0.833333,0.779475,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_100/metadata.json,0,0,3,0,0.947291,0.934008,0.92481
