run_id,task_file,label_version,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,tokens_per_correct_decision,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,mean_pairwise_memory_similarity,min_pairwise_memory_similarity,max_pairwise_memory_similarity,smm_similarity,smm_evidence_share,smm_quality,smm_quality_method,team_process_score,team_process_communication,team_process_coordination,team_process_cooperation,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d
moderate_treatment_20260711_111242_061,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_061,completed,20260712_235246,2026-07-13T00:05:35+0200,5,15,7,14,44,29,348561,166021,514582,,768.4795,Candidate A,consensus,Candidate A,1,,,,,,,,0.409524,0.333333,0.466667,0.428571,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_061/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_062,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_062,completed,20260713_000538,2026-07-13T00:09:58+0200,2,6,3,6,18,12,100636,57970,158606,,260.6698,Candidate A,consensus,Candidate A,1,,,,,,,,0.475,0.125,0.5,0.8,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_062/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_063,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_063,completed,20260713_001001,2026-07-13T00:14:05+0200,2,6,3,6,17,12,97242,55493,152735,,244.2164,Candidate B,consensus,Candidate A,0,,,,,,,,0.272222,0.083333,0.333333,0.4,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_063/metadata.json,0,3,0,0
moderate_treatment_20260711_111242_064,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_064,completed,20260713_001408,2026-07-13T00:22:17+0200,3,9,6,12,26,21,199247,106988,306235,,488.9352,Candidate A,consensus,Candidate A,1,,,,,,,,0.337963,0.208333,0.555556,0.25,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_064/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_065,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_065,completed,20260713_002220,2026-07-13T00:26:41+0200,2,6,4,8,17,14,105335,57930,163265,,261.0776,Candidate C,consensus,Candidate A,0,,,,,,,,0.288889,0.166667,0.5,0.2,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_065/metadata.json,0,0,3,0
moderate_treatment_20260711_111242_066,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_066,completed,20260713_002644,2026-07-13T00:31:29+0200,2,6,5,10,16,16,119481,61430,180911,,284.4478,Candidate A,consensus,Candidate A,1,,,,,,,,0.344444,0.166667,0.666667,0.2,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_066/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_067,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_067,completed,20260713_003132,2026-07-13T00:44:25+0200,5,15,9,18,45,33,373030,164592,537622,,773.1361,Candidate A,max_round_majority_vote,Candidate A,1,,,,,,,,0.298016,0.208333,0.4,0.285714,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_067/metadata.json,2,1,0,0
moderate_treatment_20260711_111242_068,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_068,completed,20260713_004428,2026-07-13T00:58:00+0200,5,15,10,20,45,35,389940,173109,563049,,811.6294,Candidate A,consensus,Candidate A,1,,,,,,,,0.428968,0.458333,0.4,0.428571,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_068/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_069,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_069,completed,20260713_005803,2026-07-13T01:08:04+0200,4,12,5,10,35,22,256683,130408,387091,,601.0459,Candidate B,consensus,Candidate A,0,,,,,,,,0.282828,0.25,0.416667,0.181818,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_069/metadata.json,0,3,0,0
moderate_treatment_20260711_111242_070,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_070,completed,20260713_010807,2026-07-13T01:12:34+0200,2,6,5,10,18,16,112131,56714,168845,,267.1903,Candidate A,consensus,Candidate A,1,,,,,,,,0.494444,0.25,0.833333,0.4,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_070/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_071,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_071,completed,20260713_011237,2026-07-13T01:18:16+0200,2,6,3,6,18,12,109396,76002,185398,,339.0939,Candidate A,consensus,Candidate A,1,,,,,,,,0.394444,0.083333,0.5,0.6,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_071/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_072,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_072,completed,20260713_011819,2026-07-13T01:23:06+0200,2,6,8,16,18,22,137546,62755,200301,,287.1888,Candidate A,consensus,Candidate A,1,,,,,,,,0.316667,0.25,0.5,0.2,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_072/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_073,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_073,completed,20260713_012309,2026-07-13T01:35:46+0200,5,15,7,14,45,29,340445,163073,503518,,756.2863,,max_round_no_majority,Candidate A,0,,,,,,,,0.255952,0.291667,0.333333,0.142857,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_073/metadata.json,1,0,1,1
moderate_treatment_20260711_111242_074,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_074,completed,20260713_013549,2026-07-13T01:42:44+0200,3,9,6,12,26,21,184985,90448,275433,,414.9645,Candidate D,consensus,Candidate A,0,,,,,,,,0.407407,0.166667,0.555556,0.5,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_074/metadata.json,0,0,0,3
moderate_treatment_20260711_111242_075,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_075,completed,20260713_014247,2026-07-13T01:48:21+0200,2,6,5,10,18,16,118324,75004,193328,,334.3268,Candidate A,consensus,Candidate A,1,,,,,,,,0.355556,0.166667,0.5,0.4,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_075/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_076,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_076,completed,20260713_014824,2026-07-13T02:01:03+0200,5,15,11,22,45,37,404978,159136,564114,,758.8095,Candidate C,max_round_majority_vote,Candidate A,0,,,,,,,,0.335714,0.25,0.4,0.357143,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_076/metadata.json,0,0,2,1
moderate_treatment_20260711_111242_077,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_077,completed,20260713_020106,2026-07-13T02:05:26+0200,2,6,4,8,17,14,105441,57101,162542,,259.8497,Candidate B,consensus,Candidate A,0,,,,,,,,0.411111,0.166667,0.666667,0.4,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_077/metadata.json,0,3,0,0
moderate_treatment_20260711_111242_078,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_078,completed,20260713_020529,2026-07-13T02:11:10+0200,2,6,5,10,18,16,125001,71741,196742,,340.5097,Candidate A,consensus,Candidate A,1,,,,,,,,0.316667,0.25,0.5,0.2,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_078/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_079,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_079,completed,20260713_021113,2026-07-13T02:16:32+0200,2,6,5,10,18,16,113929,69857,183786,,319.4955,Candidate A,consensus,Candidate A,1,,,,,,,,0.261111,0.25,0.333333,0.2,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_079/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_080,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_080,completed,20260713_021636,2026-07-13T02:21:47+0200,2,6,3,6,18,12,102039,66271,168310,,311.0145,Candidate B,consensus,Candidate A,0,,,,,,,,0.205556,0.083333,0.333333,0.2,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_080/metadata.json,0,3,0,0
moderate_treatment_20260711_111242_081,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_081,completed,20260713_022150,2026-07-13T02:26:57+0200,2,6,4,8,18,14,106529,67357,173886,,307.454,Candidate B,consensus,Candidate A,0,,,,,,,,0.425,0.208333,0.666667,0.4,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_081/metadata.json,0,3,0,0
moderate_treatment_20260711_111242_082,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_082,completed,20260713_022701,2026-07-13T02:38:34+0200,4,12,8,16,33,28,292339,149083,441422,,693.8521,Candidate A,consensus,Candidate A,1,,,,,,,,0.343434,0.25,0.416667,0.363636,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_082/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_083,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_083,completed,20260713_023838,2026-07-13T02:53:06+0200,5,15,11,22,42,37,416332,175919,592251,,868.2879,Candidate A,consensus,Candidate A,1,,,,,,,,0.288095,0.25,0.4,0.214286,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_083/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_084,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_084,completed,20260713_025309,2026-07-13T02:58:47+0200,2,6,5,10,18,16,131574,73186,204760,,338.3065,Candidate B,consensus,Candidate A,0,,,,,,,,0.427778,0.416667,0.666667,0.2,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_084/metadata.json,0,3,0,0
moderate_treatment_20260711_111242_085,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_085,completed,20260713_025850,2026-07-13T03:13:55+0200,5,15,9,18,44,33,382362,192922,575284,,904.4316,Candidate A,consensus,Candidate A,1,,,,,,,,0.305952,0.375,0.4,0.142857,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_085/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_086,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_086,completed,20260713_031358,2026-07-13T03:35:55+0200,4,12,10,20,35,32,298020,156492,454512,,1316.7357,Candidate A,consensus,Candidate A,1,,,,,,,,0.426768,0.25,0.666667,0.363636,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_086/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_087,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_087,completed,20260713_033558,2026-07-13T03:41:23+0200,2,6,5,10,17,16,119571,70165,189736,,325.0817,Candidate B,consensus,Candidate A,0,,,,,,,,0.372222,0.25,0.666667,0.2,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_087/metadata.json,0,3,0,0
moderate_treatment_20260711_111242_088,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_088,completed,20260713_034126,2026-07-13T03:45:57+0200,2,6,3,6,18,12,99941,60599,160540,,271.2687,Candidate A,consensus,Candidate A,1,,,,,,,,0.341667,0.125,0.5,0.4,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_088/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_089,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_089,completed,20260713_034600,2026-07-13T03:51:33+0200,2,6,7,14,18,20,145644,71747,217391,,332.4924,Candidate A,consensus,Candidate A,1,,,,,,,,0.441667,0.291667,0.833333,0.2,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_089/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_090,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_090,completed,20260713_035136,2026-07-13T04:02:37+0200,4,12,7,14,35,26,280229,142043,422272,,661.0702,Candidate A,consensus,Candidate A,1,,,,,,,,0.371212,0.333333,0.416667,0.363636,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_090/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_091,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_091,completed,20260713_040240,2026-07-13T04:10:48+0200,3,9,5,10,26,19,179565,106134,285699,,487.5617,Candidate A,consensus,Candidate A,1,,,,,,,,0.407407,0.166667,0.555556,0.5,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_091/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_092,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_092,completed,20260713_041051,2026-07-13T04:24:53+0200,3,9,6,12,26,21,262055,146094,408149,,842.2304,Candidate D,consensus,Candidate A,0,,,,,,,,0.347222,0.25,0.666667,0.125,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_092/metadata.json,0,0,0,3
moderate_treatment_20260711_111242_093,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_093,completed,20260713_042456,2026-07-13T04:39:22+0200,5,15,12,24,45,39,424155,180159,604314,,865.7981,Candidate B,max_round_majority_vote,Candidate A,0,,,,,,,,0.371032,0.375,0.666667,0.071429,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_093/metadata.json,0,2,1,0
moderate_treatment_20260711_111242_094,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_094,completed,20260713_043925,2026-07-13T04:44:21+0200,2,6,3,6,18,12,103449,67162,170611,,295.9143,Candidate A,consensus,Candidate A,1,,,,,,,,0.408333,0.125,0.5,0.6,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_094/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_095,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_095,completed,20260713_044424,2026-07-13T04:52:03+0200,3,9,4,8,24,17,161958,100789,262747,,458.5644,Candidate A,consensus,Candidate A,1,,,,,,,,0.398148,0.125,0.444444,0.625,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_095/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_096,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_096,completed,20260713_045206,2026-07-13T05:13:51+0200,5,15,7,14,43,29,406046,229844,635890,,1305.4873,,max_round_no_majority,Candidate A,0,,,,,,,,0.28254,0.166667,0.466667,0.214286,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_096/metadata.json,1,1,1,0
moderate_treatment_20260711_111242_097,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_097,completed,20260713_051354,2026-07-13T05:19:01+0200,2,6,5,10,18,16,122372,67831,190203,,306.7601,Candidate B,consensus,Candidate A,0,,,,,,,,0.327778,0.083333,0.5,0.4,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_097/metadata.json,0,3,0,0
moderate_treatment_20260711_111242_098,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_098,completed,20260713_051904,2026-07-13T05:24:21+0200,2,6,3,6,18,12,100917,68724,169641,,316.619,Candidate D,consensus,Candidate A,0,,,,,,,,0.422222,0.166667,0.5,0.6,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_098/metadata.json,0,0,0,3
moderate_treatment_20260711_111242_099,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_099,completed,20260713_052424,2026-07-13T05:30:13+0200,2,6,4,8,18,14,111899,75442,187341,,348.563,Candidate D,consensus,Candidate A,0,,,,,,,,0.191667,0.041667,0.333333,0.2,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_099/metadata.json,0,0,0,3
moderate_treatment_20260711_111242_100,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_100,completed,20260713_053016,2026-07-13T05:35:28+0200,2,6,4,8,18,14,107747,68449,176196,,312.7435,Candidate A,consensus,Candidate A,1,,,,,,,,0.286111,0.125,0.333333,0.4,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_100/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_101,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_101,completed,20260713_053532,2026-07-13T05:44:08+0200,3,9,6,12,25,21,205896,109023,314919,,516.7881,Candidate C,consensus,Candidate A,0,,,,,,,,0.25463,0.208333,0.555556,0.0,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_101/metadata.json,0,0,3,0
moderate_treatment_20260711_111242_102,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_102,completed,20260713_054412,2026-07-13T05:52:10+0200,3,9,6,12,27,21,178631,104887,283518,,477.4384,Candidate A,consensus,Candidate A,1,,,,,,,,0.421296,0.208333,0.555556,0.5,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_102/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_103,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_103,completed,20260713_055212,2026-07-13T05:57:19+0200,2,6,3,6,15,12,100250,67609,167859,,306.4065,Candidate A,consensus,Candidate A,1,,,,,,,,0.355556,0.166667,0.5,0.4,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_103/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_104,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_104,completed,20260713_055722,2026-07-13T06:06:12+0200,3,9,7,14,26,23,212378,110351,322729,,530.2036,Candidate C,consensus,Candidate A,0,,,,,,,,0.421296,0.208333,0.555556,0.5,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_104/metadata.json,0,0,3,0
moderate_treatment_20260711_111242_105,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_105,completed,20260713_060616,2026-07-13T06:11:19+0200,2,6,4,8,17,14,115481,64487,179968,,303.3812,Candidate A,consensus,Candidate A,1,,,,,,,,0.327778,0.25,0.333333,0.4,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_105/metadata.json,3,0,0,0
moderate_treatment_20260711_111242_106,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_106,completed,20260713_061122,2026-07-13T06:16:46+0200,2,6,4,8,18,14,114511,71773,186284,,323.3694,Candidate B,consensus,Candidate A,0,,,,,,,,0.425,0.208333,0.666667,0.4,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_106/metadata.json,0,3,0,0
moderate_treatment_20260711_111242_107,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_107,completed,20260713_061649,2026-07-13T06:22:03+0200,2,6,3,6,18,12,102453,70032,172485,,314.0723,Candidate B,consensus,Candidate A,0,,,,,,,,0.311111,0.0,0.333333,0.6,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_107/metadata.json,0,3,0,0
moderate_treatment_20260711_111242_108,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_108,completed,20260713_062207,2026-07-13T06:36:43+0200,5,15,11,22,43,37,404931,184113,589044,,876.0886,Candidate C,consensus,Candidate A,0,,,,,,,,0.440873,0.375,0.733333,0.214286,01_data/raw/simulations/moderate/moderate_treatment_20260711_111242_108/metadata.json,0,0,3,0
